level_0	objid	redshift	redshift_error	ra_obj	dec_obj	snr_Ha	emline_flag	Par	index	zbest	emline_flag_best	cosmosra	cosmosdec	cosmosid	cosmosz	cosmoshst	cosmoszmed	cosmoszlow	cosmoszup
1061	181.0	0.64907	0.0	150.249418	1.960266	13.40909090909091	4.0	Par025	986	1.1615380678042584	1.5	150.2494134547057	1.960273938778891	336603.0	1.17	25.383494179102403	1.17	1.16	1.1769
1062	184.0	0.80509	0.0	150.245451	1.960319	7.684210526315789	4.0	Par025	987	1.36604313389534	1.5	150.24543111530124	1.9603280121320257	336484.0	1.3815	25.866191910135413	1.3815	1.3209	1.4311
1063	191.0	1.05264	0.00133	150.251351	1.960482	8.766233766233766	2.0	Par025	988	1.05264	2.0	150.25134523508	1.96048366263157	348179.0	0.4105	27.39211024469421	0.4105	0.0689	1.8465
1064	348.0	2.20898	0.00099	150.248734	1.962904	-1.0	1.0	Par025	989	2.20898	1.0	150.24873846652068	1.9629046011596547	117902.0	1.943	26.37580718298687	1.943	1.2176	2.1599
1067	493.0	0.90542	0.00052	150.251267	1.96461	12.183708838821492	4.0	Par025	990	0.90542	4.0	150.25127320507153	1.9646070169268885	118202.0	1.7699	26.518197957997693	1.7699	1.3987	1.9088
1068	572.0	1.82891	0.00073	150.240948	1.965311	-1.0	1.0	Par025	991	1.82891	1.0	150.24094812328906	1.9653158151442676	117869.0	1.7529	23.93407994837763	1.7529	1.732	1.7793
1070	776.0	0.85543	0.0	150.245901	1.967284	6.055045871559633	4.0	Par025	992	0.85543	4.0	150.24590163014312	1.967278635901171	118352.0	1.1791	24.39218167771514	1.1791	1.11	1.2709
1071	836.0	0.6521	0.00195	150.235267	1.968113	8.742138364779874	4.0	Par025	993	0.6521	4.0	150.23526793595312	1.968120155676616	117930.0	0.3656	27.031810527696912	0.3656	0.2676	3.6515
1072	872.0	2.15227	0.00031	150.241719	1.968574	-1.0	1.0	Par025	994	2.15227	1.0	150.24171859394966	1.9685824240693413	118273.0	2.308	26.06220794196709	2.308	2.3	2.3189
1073	962.0	1.20388	0.0002	150.226095	1.969269	57.08812260536399	1.0	Par025	995	1.20388	1.0	150.2260946506965	1.9692791830928382	336691.0	1.1905	23.196498208484822	1.1905	1.1829	1.2
1074	965.0	1.70637	0.00122	150.250241	1.969427	-1.0	3.0	Par025	996	1.70637	3.0	150.25023236610184	1.9694282695501228	118743.0	2.1146	28.521185906108528	2.1146	1.9179	2.2466
1075	1163.0	1.70945	0.00082	150.243144	1.971133	-1.0	3.0	Par025	997	1.70945	3.0	150.24314102569087	1.9711376779549235	118638.0	1.6348	26.965070443658405	1.6348	1.5052	1.6441
1076	1173.0	1.32127	0.00332	150.258611	1.970966	4.742268041237113	4.0	Par025	998	1.32127	4.0	150.2586102758319	1.9709633163211733	119398.0	0.6244	23.6733373504236	0.6244	0.5929	0.6477
1077	1196.0	1.76434	0.0	150.235495	1.971224	-1.0	2.0	Par025	999	1.76434	2.0	150.23550138813673	1.971224822645727	118320.0	1.7683	24.738012711763062	1.7683	1.7369	1.8198
1078	1344.0	1.46774	0.00183	150.237231	1.972792	5.435897435897436	4.0	Par025	1000	1.46774	4.0	150.23723680118508	1.972788791808472	118581.0	0.5261	25.52636272242242	0.5261	0.4343	0.6002
1079	1358.0	1.75555	0.00086	150.261883	1.972919	-1.0	2.0	Par025	1001	1.75555	2.0	150.26187822288034	1.9729181177257327	119813.0	2.2336	28.03845585378682	2.2336	2.0816	2.3033
1080	1497.0	0.67006	0.00015	150.252712	1.973776	69.9619771863118	4.0	Par025	1002	0.67006	1.5	150.25271982773359	1.9737729762310208	119593.0	0.6663	21.405041788800876	0.6663	0.66	0.6979
1081	1528.0	2.23221	0.00035	150.261912	1.974293	-1.0	1.0	Par025	1003	2.23221	1.0	150.26191690131694	1.9742899143444526	120031.0	2.3664	24.126648859167883	2.3664	2.3564	2.3972
1082	1530.0	1.40169	0.00146	150.249516	1.974368	6.831275720164609	1.0	Par025	1004	1.40169	1.0	150.24952495006767	1.97437030563363	119392.0	1.4287	24.802857436313136	1.4287	1.4121	1.5353
1083	1624.0	2.24448	0.00134	150.240292	1.975257	-1.0	1.0	Par025	1005	2.24448	1.0	150.24029305763574	1.9752611631160797	119030.0	-99.0	26.561970167306605	0.1472	0.0462	1.0201
1084	1652.0	0.87051	0.00057	150.262351	1.975537	19.976771196283394	4.0	Par025	1006	0.87051	1.5	150.26235293507995	1.9755345674710274	120222.0	0.8692	24.97359249221509	0.8692	0.7357	0.8924
1085	1662.0	1.94996	0.0	150.236418	1.97543	-1.0	1.0	Par025	1007	1.94996	1.0	150.23641163893012	1.975450934730514	118903.0	1.244	23.82435096251212	1.244	1.2035	1.3289
1086	1837.0	1.14519	0.00142	150.265199	1.977233	6.499442586399108	4.0	Par025	1008	1.14519	4.0	150.26520070966873	1.9772310140142317	120558.0	0.1284	27.02093048088413	0.1284	0.0341	2.0216
1087	1857.0	0.85751	0.00047	150.257656	1.977311	20.79107505070994	4.0	Par025	1009	0.85751	4.0	150.25765931879363	1.9773104583694288	120226.0	0.5747	25.24312908359814	0.5747	0.5129	0.6068
1088	2051.0	2.0124	0.0	150.254636	1.979226	-1.0	1.0	Par025	1010	2.0124	1.0	150.2546402555323	1.97922089041908	120333.0	2.245	26.12892100412663	2.245	2.1361	2.2964
1089	2052.0	2.0124	0.0	150.254751	1.979267	-1.0	1.0	Par025	1011	2.0124	1.0	150.25475005078408	1.979264637213875	120334.0	2.1816	25.39595867601275	2.1816	2.0615	2.247
1090	2250.0	2.01756	0.00125	150.252485	1.981245	-1.0	2.0	Par025	1012	2.01756	2.0	150.2524873626612	1.9812509286927253	120470.0	2.1927	26.504378253984132	2.1927	2.0756	2.2698
1091	2257.0	0.90862	0.00149	150.266956	1.981351	7.581120943952803	4.0	Par025	1013	0.90862	4.0	150.2669581444995	1.9813511892848492	121220.0	0.0693	29.373962856536643	0.0693	0.0236	0.2203
1092	2357.0	1.46193	0.0006	150.255596	1.982231	3.0166666666666666	4.0	Par025	1014	1.46193	1.5	150.25559884551876	1.9822313892570254	120779.0	1.5317	27.410540825512946	1.5317	1.4892	1.5416
1093	2541.0	2.03925	0.00068	150.230993	1.983917	-1.0	2.0	Par025	1015	2.03925	2.0	150.2309980516676	1.983921914820811	119781.0	1.7868	26.880114378887797	1.7868	1.6238	2.0884
1094	2916.0	2.33416	0.00144	150.256053	1.98722	-1.0	1.0	Par025	1016	2.33416	1.0	150.25605651716842	1.9872182224736328	121612.0	2.3078	25.178191885801816	2.3078	2.2421	2.6334
1095	2951.0	1.475	0.00101	150.262796	1.987499	12.417582417582418	4.0	Par025	1017	3.357643855346072	1.5	150.2627977817821	1.987498561309361	121943.0	3.4602	24.70120388157486	3.4602	3.4521	3.47
1096	3093.0	0.93821	0.0006	150.240466	1.988837	20.697167755991284	4.0	Par025	1018	1.5405317532905771	1.5	150.24046679594767	1.988840787126733	120916.0	1.5515	27.74253001109337	1.5515	1.5419	1.56
1097	3098.0	1.34603	0.0	150.241794	1.98889	4.568493150684931	4.0	Par025	1019	1.34603	1.5	150.2417876212671	1.988892375838101	120994.0	1.4898	27.84060588305481	1.4898	1.4103	1.5115
1098	3138.0	0.92683	0.00062	150.254923	1.98919	15.454545454545457	4.0	Par025	1020	1.5256152832731655	1.5	150.2549293984953	1.9891966831084753	121740.0	1.4993	25.7722679596696	1.4993	1.4095	1.565
1100	3359.0	0.76996	0.0	150.242352	1.991494	10.16	4.0	Par025	1021	2.116305179074074	1.5	150.24236151060566	1.9914932269737249	121407.0	2.0797	25.420021840382713	2.0797	2.0213	2.1396
1101	3388.0	1.15235	0.0	150.256819	1.991755	5.652173913043479	4.0	Par025	1022	2.789565556385502	1.5	150.2568214807802	1.9917496366236194	122246.0	2.8344	24.801750054980182	2.8344	2.7683	2.8879
1103	3545.0	2.10329	0.00085	150.243024	1.99371	-1.0	1.0	Par025	1023	2.10329	1.0	150.24303221451873	1.9937139838030455	121771.0	2.1342	25.537158143235523	2.1342	2.0552	2.1948
1104	3551.0	0.88783	0.0018	150.239527	1.993676	8.75598086124402	4.0	Par025	1024	0.88783	1.5	150.23953483605064	1.9936822964551186	121605.0	0.8798	24.030664216687928	0.8798	0.8626	0.8943
1105	3770.0	1.95719	0.00095	150.237224	1.997532	-1.0	2.0	Par025	1025	1.95719	2.0	150.23723139783525	1.9975403584218825	122081.0	2.3044	25.867586334581	2.3044	2.2073	2.31
1106	3690.0	0.93157	0.00084	150.245748	1.995988	17.61467889908257	4.0	Par025	1026	1.5318282945106465	1.5	150.2457513674897	1.9959879758867836	122292.0	1.5245	25.163265509793902	1.5245	1.4547	1.5955
1107	20.0	0.83954	0.00119	150.132151	2.417949	5.816326530612245	4.0	Par026	1027	1.411198880125553	1.5	150.1321627846584	2.4179402514439428	462727.0	1.3024	28.45122544380701	1.3024	0.1658	1.5599
1108	26.0	1.25407	0.00132	150.130547	2.418153	3.495630461922597	2.0	Par026	1028	1.25407	2.0	150.13055140549224	2.4181495560011843	490997.0	1.8816	28.35444195818424	1.8816	0.4929	2.6395
1109	34.0	1.79873	0.0	150.131208	2.418556	-1.0	3.0	Par026	1029	1.79873	3.0	150.13128909083346	2.4185543924926756	462849.0	2.004	24.875569620405365	2.004	1.9111	2.0719
1110	38.0	1.79528	0.0	150.130996	2.418756	-1.0	1.0	Par026	1030	1.79528	1.0	150.1309994148049	2.4187356869072776	462847.0	1.6911	23.483927730613573	1.6911	1.6822	1.7
1111	52.0	1.10798	0.0	150.130698	2.4192	5.404255319148936	2.0	Par026	1031	1.10798	2.0	150.13070982038744	2.4191956800593486	462848.0	1.1074	22.919716579051766	1.1074	1.0902	1.131
1112	56.0	0.73552	0.0	150.128406	2.419452	13.454810495626823	4.0	Par026	1032	0.73552	1.5	150.1284192099021	2.419449954584248	423639.0	0.7136	21.775975982251538	0.7136	0.6913	0.72
1114	118.0	1.2383	0.0	150.135261	2.421134	2.675767918088737	4.0	Par026	1034	1.2383	1.5	150.1352702948117	2.421131290825879	463272.0	1.2552	26.49328333130709	1.2552	1.1937	1.3201
1115	122.0	0.72782	0.00021	150.132336	2.421125	8.056968463886061	1.0	Par026	1035	0.72782	1.0	150.13234491644909	2.4211249018241086	463148.0	0.73	23.979034947920418	0.73	0.7196	0.7445
1116	153.0	2.25612	0.00076	150.125585	2.42209	-1.0	2.0	Par026	1036	2.25612	2.0	150.1256118707307	2.4220809576745186	423796.0	2.2933	26.707418102443675	2.2933	2.1786	2.3209
1118	243.0	0.92529	0.00027	150.13314	2.423513	21.265560165975103	4.0	Par026	1037	0.92529	1.5	150.13315210823265	2.423509189648146	463494.0	0.93	25.158134308149997	0.93	0.9202	0.94
1119	259.0	1.39713	0.00063	150.121321	2.4237	6.098654708520179	1.0	Par026	1038	1.39713	1.0	150.12133313162906	2.4236941150544293	423808.0	1.3876	25.2626110160757	1.3876	1.2687	1.4279
1120	293.0	1.36014	0.00054	150.121452	2.424316	5.574850299401198	1.0	Par026	1039	1.36014	1.0	150.12146864646934	2.424308860392604	423900.0	1.2207	25.077800527198008	1.2207	1.1484	1.3061
1121	301.0	1.37787	0.00091	150.121042	2.424341	3.444108761329305	2.0	Par026	1040	1.37787	2.0	150.12105717542576	2.4243367657560233	423894.0	1.4127	24.53129544640134	1.4127	1.3851	1.4252
1122	311.0	0.85179	0.00147	150.125357	2.424581	7.380073800738007	4.0	Par026	1041	0.85179	1.5	150.1253698617076	2.4245917482524133	424084.0	0.8397	26.32707970291718	0.8397	0.5771	0.8846
1123	314.0	1.24354	0.00056	150.13423	2.424649	5.152542372881356	1.0	Par026	1042	1.24354	1.0	150.13424560929548	2.4246360810723595	463714.0	1.2177	27.740610115262744	1.2177	0.0598	1.3865
1124	366.0	2.08539	0.0	150.11513	2.425538	-1.0	1.0	Par026	1043	2.08539	1.0	150.11513980890967	2.4255337475787875	423765.0	2.0944	24.941597175572742	2.0944	2.0468	2.1081
1125	408.0	0.63055	0.00044	150.136549	2.426182	21.1	4.0	Par026	1044	0.63055	1.5	150.13656070345317	2.4261775770252907	464050.0	0.63	24.99537532213091	0.63	0.6232	0.64
1126	422.0	1.24262	0.0	150.113417	2.426272	3.748031496062992	4.0	Par026	1045	1.24262	1.5	150.113434997747	2.4262646604040845	423776.0	1.1565	25.440462781110092	1.1565	1.1441	1.2142
1127	582.0	2.30421	0.0	150.133784	2.428012	-1.0	4.0	Par026	1046	2.30421	4.0	150.1338031636744	2.427998726904229	464168.0	3.3175	25.704039534702275	3.3175	3.2277	3.4163
1128	641.0	1.16071	0.00061	150.124029	2.428664	11.319444444444445	1.0	Par026	1047	1.16071	1.0	150.12403611072216	2.4286562805138416	424566.0	1.0846	25.35037390012571	1.0846	1.0483	1.1247
1129	690.0	1.11386	0.0	150.13807	2.42896	8.177777777777779	1.0	Par026	1048	1.11386	1.0	150.13811863441458	2.428997517846621	464566.0	0.6884	24.31888616982963	0.6884	0.6643	0.7034
1130	753.0	1.25372	0.00096	150.126452	2.429746	4.818181818181818	2.0	Par026	1049	1.25372	2.0	150.1264561737651	2.429736312970868	424826.0	1.1663	24.999559863750275	1.1663	1.1477	1.2413
1131	761.0	1.10926	0.0025	150.117078	2.42965	7.79746835443038	1.0	Par026	1050	1.10926	1.0	150.11709079216544	2.4296477270495744	424377.0	1.0859	23.49157136073915	1.0859	1.0727	1.1165
1132	797.0	1.69001	0.0	150.131818	2.430108	-1.0	3.0	Par026	1051	1.69001	3.0	150.13182858254723	2.4301062502888526	425170.0	1.6997	23.652670230311806	1.6997	1.69	1.7073
1133	800.0	0.11631	0.0006	150.12322	2.430303	-1.0	4.0	Par026	1052	0.11631	1.5	150.12323288973136	2.4302880677567713	424735.0	0.0576	26.381049735867805	0.0576	0.0182	0.1726
1135	829.0	1.12886	0.0	150.117256	2.430716	4.343065693430657	2.0	Par026	1053	1.12886	2.0	150.1172612757024	2.430704483261992	424496.0	1.1033	25.932287096292164	1.1033	1.0488	1.1246
1136	831.0	0.85193	0.00058	150.132497	2.430698	11.475	4.0	Par026	1054	0.85193	1.5	150.13251125591046	2.4306983467163654	425263.0	0.8609	25.26277621267399	0.8609	0.8416	0.8723
1137	838.0	0.7513	0.00046	150.134241	2.430718	24.75247524752476	4.0	Par026	1055	0.7513	1.5	150.13418978266625	2.4306855804543903	425355.0	0.7849	23.918107579392714	0.7849	0.752	0.7974
1138	847.0	1.33182	0.0008	150.114049	2.431031	4.669064748201439	4.0	Par026	1056	1.33182	1.5	150.11405709258304	2.4310238793247447	424375.0	1.3405	25.708736822550158	1.3405	1.2821	1.3858
1139	866.0	1.06478	0.00141	150.119284	2.431391	3.3605442176870746	4.0	Par026	1057	2.63538419379453	1.5	150.11929666225828	2.431384941228965	424696.0	2.5396	26.237059351888504	2.5396	2.5233	2.5553
1140	877.0	0.89628	0.0003	150.101722	2.431418	16.968911917098445	4.0	Par026	1058	0.89628	4.0	150.10175360759357	2.431438254160329	423896.0	-99.0	24.795158954841128	1.0005	0.9916	1.01
1141	959.0	1.86868	0.00069	150.138688	2.432271	-1.0	1.0	Par026	1059	1.86868	1.0	150.13869912921746	2.4322683293248275	465044.0	1.2378	25.72117127643675	1.2378	1.2218	1.2598
1142	968.0	1.15231	0.00113	150.133035	2.432425	2.4416243654822334	4.0	Par026	1060	1.15231	1.5	150.13305838838897	2.4324264992695426	425546.0	1.0349	26.150014856365765	1.0349	0.5967	1.2372
1143	974.0	1.90469	0.0006	150.110969	2.432462	-1.0	2.0	Par026	1061	1.90469	2.0	150.11097827389736	2.432456698039613	424421.0	1.6991	26.33403011440835	1.6991	1.6185	2.1812
1144	1003.0	0.85197	0.00021	150.134516	2.432728	4.318488529014846	4.0	Par026	1062	0.85197	1.5	150.13452333880772	2.4327248519641724	425692.0	0.83	23.68764273513049	0.83	0.8232	0.84
1145	1016.0	2.10738	0.00097	150.116727	2.432974	-1.0	2.0	Par026	1063	2.10738	2.0	150.1167344390047	2.4329644981086993	424775.0	1.1492	27.491919669098888	1.1492	0.0383	1.2405
1146	1028.0	1.49588	0.00016	150.108895	2.433103	8.571428571428571	1.0	Par026	1064	1.49588	1.0	150.10890142276085	2.4330980120228536	424406.0	1.54	27.28217640753668	1.54	1.53	1.5468
1147	1033.0	1.24543	0.00056	150.131351	2.433093	3.4382022471910108	4.0	Par026	1065	1.24543	1.5	150.13135806619266	2.4330891688973635	425570.0	1.2065	26.121077025491953	1.2065	1.0667	1.3815
1148	1037.0	1.27314	0.00054	150.12635	2.432877	25.978835978835978	2.0	Par026	1066	1.27314	2.0	150.1263615047931	2.4328711805804586	425295.0	1.165	23.387493833990515	1.165	1.1596	1.252
1149	1042.0	0.69599	0.00016	150.112076	2.433065	5.056179775280898	2.0	Par026	1067	0.69599	2.0	150.1120826418145	2.4330593479777627	424607.0	0.6784	22.87587035724915	0.6784	0.6676	0.699
1150	1055.0	0.72861	0.0	150.13982	2.433355	5.814814814814814	4.0	Par026	1068	0.72861	4.0	150.13983171395412	2.43335071019218	465283.0	0.2774	27.722799626552778	0.2774	0.2152	0.3391
1151	1057.0	0.89706	0.0008	150.134101	2.433324	8.15359477124183	4.0	Par026	1069	0.89706	1.5	150.13410951209855	2.4333178334832835	425738.0	0.89	25.484696080524735	0.89	0.8681	0.9113
1152	1064.0	0.72688	0.00051	150.111553	2.433385	14.796547472256472	4.0	Par026	1070	0.72688	1.5	150.11156281668707	2.433378418677555	424603.0	0.7946	24.907092399364327	0.7946	0.7358	0.8039
1153	1085.0	0.62333	0.00211	150.137119	2.433518	4.273148148148148	4.0	Par026	1071	1.127799057413383	1.5	150.13712874716148	2.433518363605962	465152.0	1.1393	25.540075855363202	1.1393	1.0887	1.1671
1154	1087.0	1.40961	0.00151	150.116417	2.433511	4.984126984126984	1.0	Par026	1072	1.40961	1.0	150.11642723146107	2.4335066060696686	424867.0	1.4024	24.31235959494931	1.4024	1.3592	1.4204
1155	1103.0	0.91841	0.00102	150.116961	2.433772	11.555075593952484	4.0	Par026	1073	0.91841	4.0	150.11696988803948	2.433762369124296	424899.0	1.7562	27.165779744615858	1.7562	1.547	1.9138
1156	1108.0	1.41125	0.0	150.120635	2.433752	4.963144963144964	2.0	Par026	1074	1.41125	2.0	150.12064451050574	2.4337465391551407	425086.0	1.4017	24.409985107704053	1.4017	1.3668	1.4189
1157	1125.0	1.13419	0.00063	150.11925	2.433937	9.912280701754389	1.0	Par026	1075	1.13419	1.0	150.11925723509273	2.433929021512296	425022.0	1.1588	25.71569071338893	1.1588	1.1086	1.1999
1158	1141.0	2.02143	0.0	150.122688	2.434016	-1.0	2.0	Par026	1076	2.02143	2.0	150.12269748225668	2.4340034694484105	425242.0	2.0167	24.984333055218535	2.0167	1.9326	2.0997
1159	1150.0	1.12621	0.00138	150.125114	2.434279	3.631578947368421	4.0	Par026	1077	1.12621	1.5	150.12512198948545	2.434278317503033	452187.0	1.24	27.430172878384692	1.24	1.1321	1.3513
1160	1152.0	0.6752	0.0	150.12732	2.434176	7.6923076923076925	4.0	Par026	1078	0.6752	1.5	150.1273346450418	2.43417082230381	425513.0	0.6569	23.95066617823344	0.6569	0.6075	0.6864
1161	1166.0	1.04531	0.0	150.117582	2.434444	3.6184210526315774	4.0	Par026	1079	1.04531	1.5	150.11759405227482	2.4344338830586763	425001.0	1.0476	25.667200681950504	1.0476	1.04	1.0625
1162	1176.0	1.21132	0.0	150.104879	2.434459	3.4318181818181825	4.0	Par026	1080	1.21132	4.0	150.10488755818807	2.4344561718527973	424540.0	0.249	24.54218169007674	0.249	0.2071	0.2871
1163	1199.0	0.8997	0.0	150.103032	2.434596	4.119565217391304	4.0	Par026	1081	0.8997	1.5	150.10301759036136	2.4346035377340205	424353.0	0.888	22.699407785994875	0.888	0.8707	0.9051
1164	1201.0	2.12056	0.00053	150.126321	2.434766	-1.0	1.0	Par026	1082	2.12056	1.0	150.12633648680358	2.4347655529555348	425537.0	2.1245	24.783578785805737	2.1245	2.0731	2.1642
1165	1207.0	1.11887	0.0	150.119254	2.434714	13.516129032258064	1.0	Par026	1083	1.11887	1.0	150.11919659384907	2.4347575566548576	425175.0	1.1053	23.416575703009848	1.1053	1.0682	1.1284
1166	1315.0	2.08242	0.00082	150.130471	2.435866	-1.0	1.0	Par026	1084	2.08242	1.0	150.13047814958614	2.435862536388557	425911.0	2.4682	25.74171937276576	2.4682	2.4493	2.4954
1167	1334.0	1.97521	0.00129	150.128751	2.436094	-1.0	2.0	Par026	1085	1.97521	2.0	150.12875171261223	2.436093504327005	425847.0	2.2794	27.753885320203658	2.2794	2.2049	2.3468
1169	1349.0	1.11934	0.0	150.106902	2.436043	9.421487603305785	1.0	Par026	1086	1.11934	1.0	150.10690987547636	2.4360295632690616	424724.0	1.091	24.02717646854804	1.091	1.0588	1.1125
1170	1375.0	2.1319	0.0	150.118845	2.436386	-1.0	1.0	Par026	1087	2.1319	1.0	150.11885086621166	2.4363801650519394	425357.0	2.2421	26.357438910335823	2.2421	2.0811	2.4061
1171	1379.0	0.72193	0.0	150.109987	2.436396	6.4	4.0	Par026	1088	1.2570401772478954	1.5	150.10999278755128	2.436396320893523	424921.0	1.2763	25.834952046004204	1.2763	1.1382	1.4294
1172	1382.0	1.25486	0.00069	150.126422	2.436417	6.506024096385541	1.0	Par026	1089	1.25486	1.0	150.12642942885125	2.4364039312726127	425782.0	1.0863	25.313024851626935	1.0863	1.0534	1.136
1173	1391.0	1.05762	0.0	150.109623	2.436466	3.435114503816794	4.0	Par026	1090	1.69704982752424	1.5	150.10963614536917	2.436458111509107	424915.0	1.6896	25.194340377250555	1.6896	1.6736	1.7082
1174	1422.0	0.83661	0.00027	150.12758	2.436836	23.83838383838384	4.0	Par026	1091	0.83661	4.0	150.12758469211704	2.4368336393198096	425892.0	-99.0	26.171811375834867	0.86	0.85	0.8668
1175	1489.0	1.22717	0.00032	150.136179	2.437221	26.703499079189683	1.0	Par026	1092	1.22717	1.0	150.13618730802716	2.4372176131352403	426390.0	1.1715	24.147136208500672	1.1715	1.1607	1.1954
1176	1493.0	1.99295	0.0008	150.115385	2.437414	-1.0	1.0	Par026	1093	1.99295	1.0	150.11539694685695	2.4374112597951205	425330.0	2.0109	25.93293650793771	2.0109	1.9728	2.0572
1177	1518.0	1.863	0.0	150.116217	2.43747	-1.0	1.0	Par026	1094	1.863	1.0	150.11622950351946	2.437477553423989	425406.0	1.8935	25.04581035576345	1.8935	1.7339	1.9638
1178	1524.0	1.24923	0.0	150.128746	2.437528	37.230215827338135	1.0	Par026	1095	1.24923	1.0	150.12875161265117	2.4375200659334295	426349.0	1.2473	22.76490980425702	1.2473	1.2033	1.3188
1179	1525.0	1.24709	0.0	150.12832	2.437075	7.484848484848484	1.0	Par026	1096	1.24709	1.0	150.1283274415768	2.4370731688812546	426350.0	1.1258	24.538722405438108	1.1258	1.0196	1.1799
1180	1539.0	0.60152	0.00173	150.126543	2.437807	7.963800904977375	4.0	Par026	1097	1.0992113411497852	1.5	150.12656085191216	2.4378146865137547	425980.0	1.0964	25.3619583480093	1.0964	1.0389	1.1624
1181	1556.0	1.87905	0.00143	150.124059	2.437933	-1.0	1.0	Par026	1098	1.87905	1.0	150.1240654552104	2.437927283773439	425876.0	1.8966	26.0381254096812	1.8966	1.8117	1.9657
1182	1564.0	1.0597	0.00057	150.111199	2.437968	11.34517766497462	4.0	Par026	1099	1.6997762122022908	1.5	150.11120868932187	2.4379597313622905	425204.0	1.6808	24.749265993638765	1.6808	1.6659	1.6928
1183	1571.0	0.91481	0.00014	150.104328	2.437974	68.01980198019803	4.0	Par026	1100	0.91481	1.5	150.1043351868666	2.437965786411289	424871.0	0.9172	24.0353113061091	0.9172	0.91	0.9295
1184	1693.0	1.13306	0.0	150.131949	2.43914	24.817518248175187	1.0	Par026	1101	1.13306	1.0	150.1319545712717	2.4391371024740205	426458.0	1.0779	23.08421738568918	1.0779	1.065	1.1044
