level_0	objid	redshift	redshift_error	ra_obj	dec_obj	snr_Ha	emline_flag	Par	index	cosmosra	cosmosdec	cosmosid	cosmosz	cosmoshst	cosmoszmed	cosmoszlow	cosmoszup	cosmos2020ra	cosmos2020dec	cosmos2020id	cosmos2020z	cosmos2020hst	cosmos2020zlow	cosmos2020zup
2235	201.0	1.86508	0.0	150.10134	1.7765	6.132743362831858	4.0	Par053	2106	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.10132414656002	1.7765025881716885	371668.0		27.286123275756836	0.1052	1.8364
2237	209.0	2.13858	0.00107	150.097549	1.776412	13.40909090909091	4.0	Par053	2108	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.09756557588474	1.7763503078531757	375022.0			1.963	2.1819
2245	523.0	3.40055	0.0	150.112331	1.782089	-1.0	1.0	Par053	2116	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.1123220517238	1.7820870071304828	376950.0	3.4671	25.868253707885742	3.2375	3.7701
2247	586.0	2.83369	0.0	150.114289	1.782957	-1.0	3.0	Par053	2118	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.1142839882406	1.7829379359089854	377686.0	2.5199	26.76793098449707	1.9654	2.9072
2253	791.0	1.80711	0.00065	150.086039	1.785295	17.604166666666664	4.0	Par053	2124	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.08610903625654	1.7853321587364537	391346.0		25.701641082763672		
2257	962.0	3.26346	0.0	150.108486	1.787222	-1.0	2.0	Par053	2128	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.1084586733018	1.787202868332788	382738.0	3.247	25.58254051208496	3.1534	3.3583
2259	987.0	2.58228	0.0	150.079564	1.787507	-1.0	3.0	Par053	2130	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.07959931601687	1.7874890094683604	393233.0		25.03957176208496	0.0109	0.0476
2262	1133.0	2.23042	0.00054	150.098655	1.788943	14.160583941605838	4.0	Par053	2133	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.09862510588127	1.7889035804702684	385261.0		25.528783798217773	2.2131	2.439
2263	1147.0	1.79581	0.00144	150.113418	1.789	9.843750000000002	4.0	Par053	2134	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.11339435052625	1.7889737369640066	384781.0	1.7542	25.977767944335938	1.675	1.8931
2264	1157.0	1.81371	0.0	150.08448	1.789165	3.4027777777777777	4.0	Par053	2135	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.08445637981416	1.7891790312892875	385086.0		26.743396759033203	1.1268	1.5939
2265	1231.0	1.87806	0.0	150.084963	1.790029	2.9930394431554523	4.0	Par053	2136	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.0849606455476	1.790020115478945	385475.0		25.64140510559082	2.6806	2.9956
2266	1235.0	3.02361	0.00054	150.08051	1.790054	-1.0	2.0	Par053	2137	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.08051559583453	1.790053310370102	387259.0		25.781343460083008	0.0359	0.6429
2269	1441.0	1.95582	0.00254	150.103536	1.792313	3.3666666666666667	4.0	Par053	2140	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.10354538593202	1.7923127221635704	387520.0	1.489	27.33880043029785	1.2258	2.049
2272	1558.0	3.06579	0.0	150.115312	1.793439	-1.0	2.0	Par053	2142	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.11527452605117	1.7934115981704348	388951.0	2.8549	26.394746780395508	0.4567	3.0651
2273	1639.0	2.90856	0.00023	150.085119	1.794241	-1.0	2.0	Par053	2143	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.08513074588376	1.7942451663080796	389542.0		26.07870101928711	1.1388	2.6252
2274	1714.0	2.79918	0.0	150.092965	1.795219	-1.0	3.0	Par053	2144	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.0929651626862	1.7952161759303786	390658.0		26.828989028930664	2.7336	3.1774
2275	1730.0	3.24873	0.00023	150.109856	1.795248	-1.0	1.0	Par053	2145	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.1098591073067	1.7952431012398913	390618.0	2.9126	26.711030960083008	2.4174	3.0979
2277	1832.0	1.87806	0.0	150.090818	1.796504	3.5314685314685312	4.0	Par053	2147	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.0907963762605	1.796484699823154	392925.0		25.474729537963867	1.8457	1.9815
2278	1887.0	2.66687	0.00103	150.103954	1.797101	-1.0	2.0	Par053	2148	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.10394535342243	1.7971169378457348	392643.0	2.5505	26.601770401000977	1.9603	2.8882
2279	1922.0	2.68918	0.00107	150.088964	1.797498	-1.0	2.0	Par053	2149	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.08897979068593	1.7974939131649088	393140.0			2.2212	2.7975
2286	2132.0	2.77025	0.00057	150.104175	1.799708	-1.0	2.0	Par053	2156	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.10416359003483	1.799702164172577	395368.0	2.7104	26.356029510498047	2.5138	2.8527
2288	2340.0	2.56958	0.00023	150.107644	1.802173	-1.0	3.0	Par053	2157	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.1076531683536	1.8021771316860649	398012.0	0.2066	26.35902976989746	0.0598	0.4458
2293	2544.0	2.04273	0.00029	150.090536	1.80509	43.91304347826087	4.0	Par053	2162	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.0905262756838	1.8050682987065518	401555.0	1.9769	25.203083038330078	1.8862	2.0782
2297	2622.0	1.98836	0.0012	150.095314	1.806182	12.89285714285714	4.0	Par053	2166	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.09531765546862	1.8061773546875275	403221.0	1.9909	24.835567474365234	1.9053	2.089
2306	822.0	1.08772	0.00047	150.107261	1.785705	-1.0	4.0	Par053	2174	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.10725653108133	1.7856993233679264	381393.0	1.1013	24.586284637451172	1.0771	1.1269
2308	1385.0	1.98953	0.00173	150.08375	1.79163	5.090909090909091	4.0	Par053	2176	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.08374347051455	1.7916257592838647	388114.0		23.734460830688477	1.0567	1.1628
2309	1726.0	1.73094	0.00324	150.086634	1.792008	10.333333333333334	4.0	Par053	2177	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.08670747429954	1.7919709333223848	388541.0		24.7473087310791	1.4914	1.549
2310	1760.0	1.90693	0.00253	150.106729	1.795688	5.061728395061728	4.0	Par053	2178	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.10674207287434	1.7956698761979972	391486.0	2.9012	25.552387237548828	2.7692	2.9978
2312	2379.0	3.24423	0.0	150.096601	1.802628	-1.0	2.0	Par053	2180	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.09661064417878	1.8026259659497548	398706.0	3.2625	25.73529624938965	3.1249	3.4148
